id,lon,lat,thumb_1024_url,sequence_id,captured_at,compass_angle
4636119889737524,5.6261772437942,43.295408117093,https://scontent-cdg4-2.xx.fbcdn.net/m1/v/t6/An-grBcreBOYIqSS5iWmp36vHAt-Y1La4_qKFX6GBzjz-00RMakhRZ--X1URyIhehLqQjRZU6pW378aGHSBcwFeAndFMQQ6JvYKv0HGMM8WL2GYoZNe36D191aENs0Y_WEkAvM2x8mqjPxznS02Jdw?stp=s1024x768&edm=AOnQwmMEAAAA&_nc_gid=tGVqmrFaOlPnFbpgNfmMNA&_nc_oc=AdnRzset06Nc38FvkODwwZ7-q17m36guzmdvSxDou1YCA-rWMUG27r1R_SwU8L-8E67MnDet37Jq5d86jTn52i5L&ccb=10-5&oh=00_Afah_vRvEA9kpClSju3L1buHtQPemessyZT3utVUhdEvDg&oe=68F345BE&_nc_sid=201bca,,1610545730500,137.02764371248
2891151354481992,5.625862113889,43.291612083505,https://scontent-cdg4-2.xx.fbcdn.net/m1/v/t6/An9R6gwSpezsGDb6rqMIBxNTEzvNVx9D-K5RmmpWgQ5dyTLapqRoiIoWi2SErmPosE50Vu-MXzf_x9uvPpRdR59nGyYZoUpTC0UJEjnMLd9fgeqbniofxkeRXOOiwb8P6S22ESDtYKPjl6OI8PVInA?stp=s1024x856&edm=AOnQwmMEAAAA&_nc_gid=tGVqmrFaOlPnFbpgNfmMNA&_nc_oc=AdnsLHW856ESO9FVmuGaEzBDeTAeVbUYhZz_4C89dB4Jh5Do4dajudYWR7F-Tkq2ktGvye6cew6K8mzUzHMy3YqL&ccb=10-5&oh=00_AfYVePZkCS1OZ5krVXcFHOumcyTfldQ7Dby_rOOuCLyq1g&oe=68F33036&_nc_sid=201bca,,1509707022000,37.21
2301731269971694,5.6491231060112,43.291863543944,https://scontent-cdg4-2.xx.fbcdn.net/m1/v/t6/An-Ayp1aBHvnBqoIE8CZimvrjdbr19d1PWlSLDj18FEDIjMssAa2tTmBCucqPuCQJlgL_6112Xj8tfqNEdrmg8AoEAqTVKUKzhjz-33MyB5GBoubcuflGN92SfdXe3I8Gil-gtQFO3yXoMZOH2drqw?stp=s1024x856&edm=AOnQwmMEAAAA&_nc_gid=tGVqmrFaOlPnFbpgNfmMNA&_nc_oc=AdkFIfkfR-Ffd4pG2L_3fitXuRUP8iT8L-ADmpIiUAbGO0ux979M7i8tYFgvsSCmy_CN9Mqm5wZxtbNrWwatoIjU&ccb=10-5&oh=00_AfbAxIcrLLrhSEbD2Y-V0cARPgkBImlsqDvGaEQTGbuOUg&oe=68F32A68&_nc_sid=201bca,,1509710486000,284.99
2638396679790940,5.6217798251204,43.282988979966,https://scontent-cdg4-2.xx.fbcdn.net/m1/v/t6/An-GgmA3I36G5jppikxClwBMvNs9z5KgZDaReb0klUj10srYi8mv73YMjSLjbQRFWszz9h2f2a8ocAI0gKP9ve6gMfbXuUZvs1GufOfD9Cc8opjwrAOfSo7aKjc4p4791XgH4MN19vV3Bp8NXz6ARQ?stp=s1024x856&edm=AOnQwmMEAAAA&_nc_gid=tGVqmrFaOlPnFbpgNfmMNA&_nc_oc=AdmKTgIrEle0A8JTShcJqa1K4eKgd3EtCtgY9cDRIfK5y8ddyCI8A26uLK6m927Eb7LZTHGV8d0pEg2BSYi26toH&ccb=10-5&oh=00_AfaqIAJM1uG6MY2riMFZliZTsspSuSx7s5_Ic7iPBrBdHg&oe=68F343F6&_nc_sid=201bca,,1509703015000,19.86
4015718558451405,5.6195942557116,43.27750608333,https://scontent-cdg4-2.xx.fbcdn.net/m1/v/t6/An8BEp4fULjTAOETb26f3tzWtrzdxs96CWj-K9woxGCQMxDXKtkoJWmO2jMpk3-zE0tMF2G0VUk97WAWsXQkZNbI9Jsbuos2FeshNnY1tDfg8nwlrMXP15lpoxjMBTjAMetiPsVBI8G6waFLjXJ4iA?stp=s1024x856&edm=AOnQwmMEAAAA&_nc_gid=tGVqmrFaOlPnFbpgNfmMNA&_nc_oc=AdlpoQTP5AcHUb7xM4uVX2QscOvhb1Lcoz2N6CyfvVJ06X50EhHA7OoMLBuRJv-mJxNbx0W7scXNfL2_eVa8592R&ccb=10-5&oh=00_AfaUYq7aeS2d3UarTgF8jvcIFJ_eTdm0ZdmMmWYZcaEegQ&oe=68F34380&_nc_sid=201bca,,1509705646000,127.78
4117162741655420,5.6498210223813,43.267470707817,https://scontent-cdg4-2.xx.fbcdn.net/m1/v/t6/An88Ch3A7MZmMNf6cfH2gqQ6B6LMgu2VgIivdmjtn9tdmSVMfwOuuUGmHu0I7uDlijdritaVx0nTn0faaUb6-gZjGyg4zVbG7D5ZBQqxr6LAEM3TexjCxy_y-ltsrhBKyJhNCehhdgH849-r_97ktA?stp=s1024x856&edm=AOnQwmMEAAAA&_nc_gid=tGVqmrFaOlPnFbpgNfmMNA&_nc_oc=AdlosLkN_GUBoDhsTQmVtrKuMkjsRCUHXo9bqEAFAgr4QtSDOG4AbZMaaB0cAHVoBjnUdgapC5oTXkpIvmgarUqw&ccb=10-5&oh=00_Afbu6ngIFVoEaqPcOemF4PVgOgW4KgW1a854nSa5VHIFMw&oe=68F33512&_nc_sid=201bca,,1509711107000,109.2
3783354821775019,5.6299270430524,43.280042043093,https://scontent-cdg4-2.xx.fbcdn.net/m1/v/t6/An_BW5Z0XgZbw359BsIAzFpefCzrNdzOoius9uIPm2l2VkcQM7SYxC1VU05N6JG2Kw84bnmAdsAGEKn9serwjT_DQPJK7Gg5pWmVyLkSBa2KWnN7bVjiWWpdAu8v9Ftz5QivWB59u6Zlm7bqRkLS42E?stp=s1024x856&edm=AOnQwmMEAAAA&_nc_gid=tGVqmrFaOlPnFbpgNfmMNA&_nc_oc=AdkHtfToPT_htkELQGG-M9Ms9e_mWaCD9gFH1EGo-DMSIs8DNjNnfzvI39e377ei2VgZ9VzMdEF5nU8KV4vkOkBe&ccb=10-5&oh=00_AfaU-XmFpn20JSNMGFGEnufPOX78nqBdganETSFc9mqRfA&oe=68F318E4&_nc_sid=201bca,,1509706562000,316.64
2972574519674180,5.6204457021171,43.278667359955,https://scontent-cdg4-2.xx.fbcdn.net/m1/v/t6/An8r9vcG8VIlp8z5wS5biDNWIgrAT02xOPisYqVxv7PFs6ENq174yQZ-1Rypd3vzhD6vam5e8gVftL2wI0Y5ap7wBjrlZ31SqTYDF5Lz5cwejqFvfH_UhosfcIlvp4qYyHse3OOpJ-U4phCSv4zOnQ?stp=s1024x856&edm=AOnQwmMEAAAA&_nc_gid=tGVqmrFaOlPnFbpgNfmMNA&_nc_oc=AdnbKjCf5qm0G8Cw9v7okxHxJ435jGMddS18FCqCLodNdouzg1x3F8YY6_LokfVLvgER8XUmfP7O_SHK5cn2VrQf&ccb=10-5&oh=00_Afb62D3OBrCKi-w4S6yi0ukKbO70vLT0mEM_WgHa5JygsQ&oe=68F34818&_nc_sid=201bca,,1509706289000,31.51
4404952196183657,5.6256551816272,43.284194735978,https://scontent-cdg4-2.xx.fbcdn.net/m1/v/t6/An-ETvfLMvMhs-0npmNKHw18ON9M7P86Eg8bgq3wz7A8-ApZgiUYkyv7k8OB3RasYzt38zcheRXcJidE__8w1SnKxRQnhXnVPUuKXwURjOtUETfiwFMP-nO8A4Y_KlekYVsnkl2VZfm7w-e6HQF2bQ?stp=s1024x856&edm=AOnQwmMEAAAA&_nc_gid=tGVqmrFaOlPnFbpgNfmMNA&_nc_oc=AdlzpCYdxddKE2k4gkFe4eaCzXRaDJ8mH1QDlpn1XAi7Y0FSNYbCzF1owrvaJxV3mtv5o95XlFClwAzU4HpZZ8yz&ccb=10-5&oh=00_AfYwFV8mmX6jHlkXRpY289zcSL-TS54kn0TEU43e-g1Wbg&oe=68F34373&_nc_sid=201bca,,1509703999000,349.65
4111379182218933,5.6210207846109,43.281182619684,https://scontent-cdg4-2.xx.fbcdn.net/m1/v/t6/An9UK6M5FG7IOVTWfyz-kRdv9Nk9481OnxtBBDHG6_lZ81OEShkuchLlXt0rGvXj5IgxUINcTYGnPOQrpAKli_wDHBDyn6nphWShURYp5mlxqdAySOhE7RfmlugobhwsknnMosYJUFZ07SuGwIqusQ?stp=s1024x856&edm=AOnQwmMEAAAA&_nc_gid=tGVqmrFaOlPnFbpgNfmMNA&_nc_oc=Adkbh1_ZjGBgEfOvI_3tFaB-rsWDKvsAD3QVdg1F-t4Zi7-87qIyEr10Q8eMsoXsxGuTGHOPp7ihY7UJ_E-4aL1V&ccb=10-5&oh=00_AfZLRkHAwqjW6yjR34OxKUZwUcXHrh5IcbTWmgB84VRKkQ&oe=68F328F7&_nc_sid=201bca,,1509703363000,112.13
