id,gt_lat,gt_lon,plonk_lat,plonk_lon,fractus_lat,fractus_lon
27,-35.086054043358,-32.561044387261,-35.086054043358,-32.561044387261,-35.086054043358,-32.561044387261
28,27.945975,179.8463067,27.945975,179.8463067,27.945975,179.8463067
29,-67.567985,-68.122978333333,-67.567985,-68.122978333333,-67.567985,-68.122978333333
30,16.1335336,168.1298906,16.1335336,168.1298906,16.1335336,168.1298906
31,-27.100002753553,-109.37743984645,-27.100002753553,-109.37743984645,-27.100002753553,-109.37743984645
32,-18.846018,72.47929275,-18.846018,72.47929275,-18.846018,72.47929275
33,2.043164789686,-157.48663920077,2.043164789686,-157.48663920077,2.043164789686,-157.48663920077
34,38.07843726052,-47.7175375166,38.07843726052,-47.7175375166,38.07843726052,-47.7175375166
35,-6.2974772999722,176.3184621,-6.2974772999722,176.3184621,-6.2974772999722,176.3184621
36,2.0221870330489,-157.48903094376,2.0221870330489,-157.48903094376,2.0221870330489,-157.48903094376
37,-54.2647463596,-36.501215547357,-54.2647463596,-36.501215547357,-54.2647463596,-36.501215547357
38,-4.5648755361457,136.86721415762,-4.5648755361457,136.86721415762,-4.5648755361457,136.86721415762
39,-77.8458894,166.6683252,-77.8458894,166.6683252,-77.8458894,166.6683252
40,-6.2946952999722,176.3210907,-6.2946952999722,176.3210907,-6.2946952999722,176.3210907
41,-54.262541080876,-36.49784015495,-54.262541080876,-36.49784015495,-54.262541080876,-36.49784015495
42,-33.713359,0.0,-33.713359,0.0,-33.713359,0.0
43,-77.8463774,166.6716091,-77.8463774,166.6716091,-77.8463774,166.6716091
44,-4.5651456880952,136.87114504127,-4.5651456880952,136.87114504127,-4.5651456880952,136.87114504127
45,-36.035700762307,-32.667014264013,-36.035700762307,-32.667014264013,-36.035700762307,-32.667014264013
46,16.133585100003,168.129909,16.133585100003,168.129909,16.133585100003,168.129909
47,-27.101752896902,-109.37579874997,-27.101752896902,-109.37579874997,-27.101752896902,-109.37579874997
48,43.939628128418,-59.877183952711,43.939628128418,-59.877183952711,43.939628128418,-59.877183952711
49,38.06805925288,-50.6117926804,38.06805925288,-50.6117926804,38.06805925288,-50.6117926804
50,37.988889419167,-50.208898339331,37.988889419167,-50.208898339331,37.988889419167,-50.208898339331
51,-4.1018456769078,138.93215966343,-4.1018456769078,138.93215966343,-4.1018456769078,138.93215966343
52,-13.682447,50.021800599998,-13.682447,50.021800599998,-13.682447,50.021800599998
53,38.049576713333,-44.781052506667,38.049576713333,-44.781052506667,38.049576713333,-44.781052506667
54,-4.3340244646271,-12.958938351019,-4.3340244646271,-12.958938351019,-4.3340244646271,-12.958938351019
55,-27.094912359832,-109.38071075178,-27.094912359832,-109.38071075178,-27.094912359832,-109.38071075178
56,37.4989176,-46.501526449524,37.4989176,-46.501526449524,37.4989176,-46.501526449524
57,-6.2911852,176.3161641,-6.2911852,176.3161641,-6.2911852,176.3161641
58,43.938013116899,-59.877024822532,43.938013116899,-59.877024822532,43.938013116899,-59.877024822532
59,-35.539056218967,-33.267712202583,-35.539056218967,-33.267712202583,-35.539056218967,-33.267712202583
60,-6.3113029154066,-18.871094536472,-6.3113029154066,-18.871094536472,-6.3113029154066,-18.871094536472
61,38.554098798333,-38.445941305,38.554098798333,-38.445941305,38.554098798333,-38.445941305
62,-5.2860474224098,-15.80553206994,-5.2860474224098,-15.80553206994,-5.2860474224098,-15.80553206994
63,-35.698729345905,-32.629412049682,-35.698729345905,-32.629412049682,-35.698729345905,-32.629412049682
64,-27.098925492085,-109.37838422977,-27.098925492085,-109.37838422977,-27.098925492085,-109.37838422977
65,-25.4847222,-124.2436111,-25.4847222,-124.2436111,-25.4847222,-124.2436111
66,-67.5718,-68.12929,-67.5718,-68.12929,-67.5718,-68.12929
67,-6.2938309999722,176.3158222,-6.2938309999722,176.3158222,-6.2938309999722,176.3158222
68,38.07151858876,-49.647040959133,38.07151858876,-49.647040959133,38.07151858876,-49.647040959133
69,-4.9953135567602,-14.937398257149,-4.9953135567602,-14.937398257149,-4.9953135567602,-14.937398257149
70,-56.936228080158,-28.014700948282,-56.936228080158,-28.014700948282,-56.936228080158,-28.014700948282
71,-3.4052697078032,-10.182718105778,-3.4052697078032,-10.182718105778,-3.4052697078032,-10.182718105778
72,-34.320209915173,-32.475584809236,-34.320209915173,-32.475584809236,-34.320209915173,-32.475584809236
73,-54.421741616696,3.3888923584485,-54.421741616696,3.3888923584485,-54.421741616696,3.3888923584485
74,0.0,-180.0,0.0,-180.0,0.0,-180.0
75,1.5001989099929,124.89054551999,1.5001989099929,124.89054551999,1.5001989099929,124.89054551999
76,-4.0130178068343,-11.983733670417,-4.0130178068343,-11.983733670417,-4.0130178068343,-11.983733670417
77,-35.802749685671,-32.999954620824,-35.802749685671,-32.999954620824,-35.802749685671,-32.999954620824
78,-27.111154390683,-109.37230189964,-27.111154390683,-109.37230189964,-27.111154390683,-109.37230189964
79,-35.003961111111,117.51656111111,-35.003961111111,117.51656111111,-35.003961111111,117.51656111111
80,-77.8461044,166.6672587,-77.8461044,166.6672587,-77.8461044,166.6672587
81,-18.614455970495,-174.00302211366,-18.614455970495,-174.00302211366,-18.614455970495,-174.00302211366
82,-35.239222868994,-32.578136302866,-35.239222868994,-32.578136302866,-35.239222868994,-32.578136302866
83,-4.7734196759114,-14.272750836675,-4.7734196759114,-14.272750836675,-4.7734196759114,-14.272750836675
84,27.945975,179.8463067,27.945975,179.8463067,27.945975,179.8463067
85,-6.2868554,176.31439449997,-6.2868554,176.31439449997,-6.2868554,176.31439449997
86,-25.594301571447,-37.358759118259,-25.594301571447,-37.358759118259,-25.594301571447,-37.358759118259
87,-24.3366585,-128.3139861,-24.3366585,-128.3139861,-24.3366585,-128.3139861
88,-31.4055556,-130.3563889,-31.4055556,-130.3563889,-31.4055556,-130.3563889
89,-6.5023393154404,-19.458263937371,-6.5023393154404,-19.458263937371,-6.5023393154404,-19.458263937371
90,-54.269396534706,-36.502881743979,-54.269396534706,-36.502881743979,-54.269396534706,-36.502881743979
91,-5.7254426336942,-17.119344555597,-5.7254426336942,-17.119344555597,-5.7254426336942,-17.119344555597
92,22.645468659512,131.39413603825,22.645468659512,131.39413603825,22.645468659512,131.39413603825
93,27.945975,179.8463067,27.945975,179.8463067,27.945975,179.8463067
94,-67.570336666667,-68.12801,-67.570336666667,-68.12801,-67.570336666667,-68.12801
95,38.06892408685,-50.370604750083,38.06892408685,-50.370604750083,38.06892408685,-50.370604750083
96,39.436501041056,-31.257868409167,39.436501041056,-31.257868409167,39.436501041056,-31.257868409167
97,0.0,-180.0,0.0,-180.0,0.0,-180.0
98,-54.421584682483,3.3908522688457,-54.421584682483,3.3908522688457,-54.421584682483,3.3908522688457
99,-29.5197898146,-38.539660931473,-29.5197898146,-38.539660931473,-29.5197898146,-38.539660931473
100,1.514422229991,124.91755734999,1.514422229991,124.91755734999,1.514422229991,124.91755734999
101,-7.7776670572399,-23.269001968737,-7.7776670572399,-23.269001968737,-7.7776670572399,-23.269001968737
102,-67.568265,-68.123328333333,-67.568265,-68.123328333333,-67.568265,-68.123328333333
103,-3.9893352076181,122.51698689218,-3.9893352076181,122.51698689218,-3.9893352076181,122.51698689218
104,-32.25066772436,-34.912202475437,-32.25066772436,-34.912202475437,-32.25066772436,-34.912202475437
105,-4.7465500962417,-14.204061043894,-4.7465500962417,-14.204061043894,-4.7465500962417,-14.204061043894
106,37.4989176,-30.458241265,37.4989176,-30.458241265,37.4989176,-30.458241265
107,-3.8198401157788,-11.417453463835,-3.8198401157788,-11.417453463835,-3.8198401157788,-11.417453463835
108,-4.0358005932902,122.491733147,-4.0358005932902,122.491733147,-4.0358005932902,122.491733147
109,-6.3448808766815,-18.94717797344,-6.3448808766815,-18.94717797344,-6.3448808766815,-18.94717797344
110,-33.981666666667,-112.43083333333,-33.981666666667,-112.43083333333,-33.981666666667,-112.43083333333
111,-30.36709345178,-37.414177169444,-30.36709345178,-37.414177169444,-30.36709345178,-37.414177169444
112,38.07930209449,-47.476349586284,38.07930209449,-47.476349586284,38.07930209449,-47.476349586284
113,-18.660563336637,-174.03955954745,-18.660563336637,-174.03955954745,-18.660563336637,-174.03955954745
114,-35.016202777778,117.88049166667,-35.016202777778,117.88049166667,-35.016202777778,117.88049166667
115,-54.441028512134,-36.189404474605,-54.441028512134,-36.189404474605,-54.441028512134,-36.189404474605
116,-6.6042330562628,-19.746969526909,-6.6042330562628,-19.746969526909,-6.6042330562628,-19.746969526909
117,37.51046224,-48.92063152,37.51046224,-48.92063152,37.51046224,-48.92063152
118,2.0165954729413,-157.4856113487,2.0165954729413,-157.4856113487,2.0165954729413,-157.4856113487
119,-4.9846274192707,-14.885168796677,-4.9846274192707,-14.885168796677,-4.9846274192707,-14.885168796677
120,-4.0410943237708,-12.083063360581,-4.0410943237708,-12.083063360581,-4.0410943237708,-12.083063360581
121,-4.5663216414502,136.88008716158,-4.5663216414502,136.88008716158,-4.5663216414502,136.88008716158
122,-14.893276637919,50.275164088591,-14.893276637919,50.275164088591,-14.893276637919,50.275164088591
123,-21.201464098442,-172.02016182663,-21.201464098442,-172.02016182663,-21.201464098442,-172.02016182663
124,-61.33,-62.865,-61.33,-62.865,-61.33,-62.865
125,-4.3466909090097,55.770494705118,-4.3466909090097,55.770494705118,-4.3466909090097,55.770494705118
126,16.101726699997,168.1416623,16.101726699997,168.1416623,16.101726699997,168.1416623
127,43.93884225067,-59.878215791549,43.93884225067,-59.878215791549,43.93884225067,-59.878215791549
128,-26.011343926788,-36.421469743888,-26.011343926788,-36.421469743888,-26.011343926788,-36.421469743888
129,1.9878989667735,-157.37358445924,1.9878989667735,-157.37358445924,1.9878989667735,-157.37358445924
130,-5.680168410706,-16.979456438191,-5.680168410706,-16.979456438191,-5.680168410706,-16.979456438191
131,-54.421654530948,3.3899799496049,-54.421654530948,3.3899799496049,-54.421654530948,3.3899799496049
132,-4.5270764438418,-13.547285682209,-4.5270764438418,-13.547285682209,-4.5270764438418,-13.547285682209
133,-35.005830555556,117.51788888889,-35.005830555556,117.51788888889,-35.005830555556,117.51788888889
134,2.0353675101598,-157.494114485,2.0353675101598,-157.494114485,2.0353675101598,-157.494114485
135,-77.8465337,166.6690092,-77.8465337,166.6690092,-77.8465337,166.6690092
136,-8.4350464366143,-25.221188217143,-8.4350464366143,-25.221188217143,-8.4350464366143,-25.221188217143
137,-35.024497222222,117.67413888889,-35.024497222222,117.67413888889,-35.024497222222,117.67413888889
138,-35.004661111111,117.516975,-35.004661111111,117.516975,-35.004661111111,117.516975
139,-5.2884801503168,-15.821256437898,-5.2884801503168,-15.821256437898,-5.2884801503168,-15.821256437898
140,7.1279179283333,171.04672023429,7.1279179283333,171.04672023429,7.1279179283333,171.04672023429
141,-31.57404395654,-35.810970083964,-31.57404395654,-35.810970083964,-31.57404395654,-35.810970083964
142,-8.4776021870389,-25.369242192533,-8.4776021870389,-25.369242192533,-8.4776021870389,-25.369242192533
143,-6.2935173,176.31978829997,-6.2935173,176.31978829997,-6.2935173,176.31978829997
144,-21.335750389676,-174.95160531357,-21.335750389676,-174.95160531357,-21.335750389676,-174.95160531357
145,38.041619396467,-12.625897604052,38.041619396467,-12.625897604052,38.041619396467,-12.625897604052
146,16.1464482,168.1146852,16.1464482,168.1146852,16.1464482,168.1146852
147,-77.8464808,166.6689583,-77.8464808,166.6689583,-77.8464808,166.6689583
148,-54.421640590538,3.3909122925004,-54.421640590538,3.3909122925004,-54.421640590538,3.3909122925004
149,-24.3365736,-128.3137468,-24.3365736,-128.3137468,-24.3365736,-128.3137468
150,7.1126635,171.3677444,7.1126635,171.3677444,7.1126635,171.3677444
151,-7.3164904891179,-21.8486130997,-7.3164904891179,-21.8486130997,-7.3164904891179,-21.8486130997
152,-3.9702937015353,122.5244264006,-3.9702937015353,122.5244264006,-3.9702937015353,122.5244264006
153,0.0,-180.0,0.0,-180.0,0.0,-180.0
154,-67.571735,-68.129208333333,-67.571735,-68.129208333333,-67.571735,-68.129208333333
155,43.937842839936,-59.876854936037,43.937842839936,-59.876854936037,43.937842839936,-59.876854936037
156,2.0120463371277,-157.48469543457,2.0120463371277,-157.48469543457,2.0120463371277,-157.48469543457
157,-77.8464256,166.6696661,-77.8464256,166.6696661,-77.8464256,166.6696661
158,-63.875648472222,-57.584686277778,-63.875648472222,-57.584686277778,-63.875648472222,-57.584686277778
159,-77.8465053,166.6690148,-77.8465053,166.6690148,-77.8465053,166.6690148
160,-77.8463268,166.6720834,-77.8463268,166.6720834,-77.8463268,166.6720834
161,43.936907731838,-59.876141861196,43.936907731838,-59.876141861196,43.936907731838,-59.876141861196
162,7.0574397,171.2488028,7.0574397,171.2488028,7.0574397,171.2488028
163,-46.3408333,-173.2888889,-46.3408333,-173.2888889,-46.3408333,-173.2888889
164,-9.8426754814523,-29.392344427975,-9.8426754814523,-29.392344427975,-9.8426754814523,-29.392344427975
165,39.436441571444,-31.257914090528,39.436441571444,-31.257914090528,39.436441571444,-31.257914090528
166,0.0,-180.0,0.0,-180.0,0.0,-180.0
167,-4.1649384300551,138.98490673006,-4.1649384300551,138.98490673006,-4.1649384300551,138.98490673006
168,-27.091308529562,-109.38150997192,-27.091308529562,-109.38150997192,-27.091308529562,-109.38150997192
169,-4.4260027509468,120.33299723012,-4.4260027509468,120.33299723012,-4.4260027509468,120.33299723012
170,2.0230271872221,-157.48961019591,2.0230271872221,-157.48961019591,2.0230271872221,-157.48961019591
171,16.146328,168.1148054,16.146328,168.1148054,16.146328,168.1148054
172,-3.8382544231259,-11.482695552622,-3.8382544231259,-11.482695552622,-3.8382544231259,-11.482695552622
173,-35.423025459759,-32.598646601592,-35.423025459759,-32.598646601592,-35.423025459759,-32.598646601592
174,43.938868926783,-59.878210268318,43.938868926783,-59.878210268318,43.938868926783,-59.878210268318
175,-13.645410200002,50.019686699998,-13.645410200002,50.019686699998,-13.645410200002,50.019686699998
176,-14.0528495,50.0209914,-14.0528495,50.0209914,-14.0528495,50.0209914
177,-77.8463113,166.6721069,-77.8463113,166.6721069,-77.8463113,166.6721069
178,-35.00045000696,117.10049753227,-35.00045000696,117.10049753227,-35.00045000696,117.10049753227
179,-77.8462026,166.6667557,-77.8462026,166.6667557,-77.8462026,166.6667557
180,-18.604768488634,-174.00143372019,-18.604768488634,-174.00143372019,-18.604768488634,-174.00143372019
181,16.500605099999,167.6505342067,16.500605099999,167.6505342067,16.500605099999,167.6505342067
182,16.1334975,168.1299944,16.1334975,168.1299944,16.1334975,168.1299944
183,-4.3490023445378,55.775615880318,-4.3490023445378,55.775615880318,-4.3490023445378,55.775615880318
184,16.1335172,168.1300091,16.1335172,168.1300091,16.1335172,168.1300091
185,-4.637199445484,55.475626619333,-4.637199445484,55.475626619333,-4.637199445484,55.475626619333
186,-77.8464261,166.6684989,-77.8464261,166.6684989,-77.8464261,166.6684989
187,37.4989176,-54.057005660952,37.4989176,-54.057005660952,37.4989176,-54.057005660952
188,-6.2926947999722,176.3152967,-6.2926947999722,176.3152967,-6.2926947999722,176.3152967
189,-54.51134,158.920216,-54.51134,158.920216,-54.51134,158.920216
190,-54.57393,158.917819,-54.57393,158.917819,-54.57393,158.917819
191,0.0,-180.0,0.0,-180.0,0.0,-180.0
192,-5.0417086888599,-15.082834567771,-5.0417086888599,-15.082834567771,-5.0417086888599,-15.082834567771
193,-77.8458348,166.6686303,-77.8458348,166.6686303,-77.8458348,166.6686303
194,-21.140748,-175.174959,-21.140748,-175.174959,-21.140748,-175.174959
195,1.3640267,173.0876742,1.3640267,173.0876742,1.3640267,173.0876742
196,-35.790630641287,-32.639667199045,-35.790630641287,-32.639667199045,-35.790630641287,-32.639667199045
197,43.938572942347,-59.878061913532,43.938572942347,-59.878061913532,43.938572942347,-59.878061913532
198,1.9960876768496,-157.48045826007,1.9960876768496,-157.48045826007,1.9960876768496,-157.48045826007
199,37.4989176,-32.1110023425,37.4989176,-32.1110023425,37.4989176,-32.1110023425
200,43.937660267447,-59.876740960452,43.937660267447,-59.876740960452,43.937660267447,-59.876740960452
201,39.436488719667,-31.257966812694,39.436488719667,-31.257966812694,39.436488719667,-31.257966812694
202,-19.0472571665,72.5749023335,-19.0472571665,72.5749023335,-19.0472571665,72.5749023335
203,38.554098525,-30.352058925,38.554098525,-30.352058925,38.554098525,-30.352058925
204,0.0,-180.0,0.0,-180.0,0.0,-180.0
205,2.0430406261333,-157.46662308782,2.0430406261333,-157.46662308782,2.0430406261333,-157.46662308782
206,39.436601875361,-31.257857261222,39.436601875361,-31.257857261222,39.436601875361,-31.257857261222
207,-30.76331457708,-36.887871813099,-30.76331457708,-36.887871813099,-30.76331457708,-36.887871813099
208,37.4989176,-49.4014259225,37.4989176,-49.4014259225,37.4989176,-49.4014259225
209,0.0,-180.0,0.0,-180.0,0.0,-180.0
210,-35.025302777778,117.66613611111,-35.025302777778,117.66613611111,-35.025302777778,117.66613611111
211,38.0006071919,-41.857120398158,38.0006071919,-41.857120398158,38.0006071919,-41.857120398158
212,-77.8458118,166.6687284,-77.8458118,166.6687284,-77.8458118,166.6687284
213,13.9900736,-45.505196568333,13.9900736,-45.505196568333,13.9900736,-45.505196568333
214,0.0,-180.0,0.0,-180.0,0.0,-180.0
215,-6.0633920106407,-18.144713214002,-6.0633920106407,-18.144713214002,-6.0633920106407,-18.144713214002
216,38.012324964633,-33.505342456985,38.012324964633,-33.505342456985,38.012324964633,-33.505342456985
217,38.0530599654,-54.79502241942,38.0530599654,-54.79502241942,38.0530599654,-54.79502241942
218,-67.568078333333,-68.12311,-67.568078333333,-68.12311,-67.568078333333,-68.12311
219,39.436592278083,-31.257929513222,39.436592278083,-31.257929513222,39.436592278083,-31.257929513222
220,39.436441571444,-31.257914090528,39.436441571444,-31.257914090528,39.436441571444,-31.257914090528
221,38.053852990967,-54.57383842639,38.053852990967,-54.57383842639,38.053852990967,-54.57383842639
222,39.436508836222,-31.257974859333,39.436508836222,-31.257974859333,39.436508836222,-31.257974859333
223,38.07843726052,-47.7175375166,38.07843726052,-47.7175375166,38.07843726052,-47.7175375166
224,-9.0209067183267,-26.972938198018,-9.0209067183267,-26.972938198018,-9.0209067183267,-26.972938198018
225,-35.576194285396,-32.615738517197,-35.576194285396,-32.615738517197,-35.576194285396,-32.615738517197
226,1.9838180541992,-157.47537231445,1.9838180541992,-157.47537231445,1.9838180541992,-157.47537231445
227,-33.728012,0.116645,-33.728012,0.116645,-33.728012,0.116645
228,38.052266939833,-55.01620641245,38.052266939833,-55.01620641245,38.052266939833,-55.01620641245
229,2.0198804442477,-157.48738634093,2.0198804442477,-157.48738634093,2.0198804442477,-157.48738634093
230,-67.567956666667,-68.123108333333,-67.567956666667,-68.123108333333,-67.567956666667,-68.123108333333
231,-21.164244362182,-172.0490588164,-21.164244362182,-172.0490588164,-21.164244362182,-172.0490588164
232,39.436444756583,-31.257930770528,39.436444756583,-31.257930770528,39.436444756583,-31.257930770528
233,38.08276143037,-46.511597865016,38.08276143037,-46.511597865016,38.08276143037,-46.511597865016
234,16.133590100001,168.12990310078,16.133590100001,168.12990310078,16.133590100001,168.12990310078
235,37.4989176,-48.765748585,37.4989176,-48.765748585,37.4989176,-48.765748585
236,-35.028508333333,117.60293333333,-35.028508333333,117.60293333333,-35.028508333333,117.60293333333
237,-56.936207038698,-28.014660792178,-56.936207038698,-28.014660792178,-56.936207038698,-28.014660792178
238,-35.637461815651,-32.622575283439,-35.637461815651,-32.622575283439,-35.637461815651,-32.622575283439
239,39.436518684972,-31.257944516833,39.436518684972,-31.257944516833,39.436518684972,-31.257944516833
240,-6.2828656630405,-18.801488575686,-6.2828656630405,-18.801488575686,-6.2828656630405,-18.801488575686
241,-35.05542027823,-32.55762600414,-35.05542027823,-32.55762600414,-35.05542027823,-32.55762600414
242,-7.4387693439091,-22.234386842909,-7.4387693439091,-22.234386842909,-7.4387693439091,-22.234386842909
243,-54.421776540929,3.3884561988282,-54.421776540929,3.3884561988282,-54.421776540929,3.3884561988282
244,-35.030335573313,117.91963302756,-35.030335573313,117.91963302756,-35.030335573313,117.91963302756
245,-35.275362752264,-33.535469784341,-35.275362752264,-33.535469784341,-35.275362752264,-33.535469784341
246,43.937055388972,-59.876218041736,43.937055388972,-59.876218041736,43.937055388972,-59.876218041736
247,-5.8475622254095,-17.494182301663,-5.8475622254095,-17.494182301663,-5.8475622254095,-17.494182301663
248,-30.17203074394,-37.673281344875,-30.17203074394,-37.673281344875,-30.17203074394,-37.673281344875
249,-35.031101872333,117.9058002195,-35.031101872333,117.9058002195,-35.031101872333,117.9058002195
250,39.486875571193,-12.294234047818,39.486875571193,-12.294234047818,39.486875571193,-12.294234047818
251,-4.307602791442,-12.890510320524,-4.307602791442,-12.890510320524,-4.307602791442,-12.890510320524
252,-6.0916053097644,-18.214188293643,-6.0916053097644,-18.214188293643,-6.0916053097644,-18.214188293643
253,-77.8462601,166.6717981,-77.8462601,166.6717981,-77.8462601,166.6717981
254,22.603676838832,131.64982703791,22.603676838832,131.64982703791,22.603676838832,131.64982703791
255,-6.0183727745504,-17.995219546034,-6.0183727745504,-17.995219546034,-6.0183727745504,-17.995219546034
256,-4.356925,55.830535,-4.356925,55.830535,-4.356925,55.830535
257,-35.545560520268,-32.612320134076,-35.545560520268,-32.612320134076,-35.545560520268,-32.612320134076
258,-35.17795533874,-32.571299536624,-35.17795533874,-32.571299536624,-35.17795533874,-32.571299536624
259,-6.94128662024,-20.77181466074,-6.94128662024,-20.77181466074,-6.94128662024,-20.77181466074
260,38.0459227353,-56.78567835669,38.0459227353,-56.78567835669,38.0459227353,-56.78567835669
261,-27.115144,-109.395431,-27.115144,-109.395431,-27.115144,-109.395431
262,-35.116687808485,-32.564462770382,-35.116687808485,-32.564462770382,-35.116687808485,-32.564462770382
263,-77.846125,166.6662063,-77.846125,166.6662063,-77.846125,166.6662063
264,15.12229,0.0,15.12229,0.0,15.12229,0.0
265,38.0862829975,-42.669969274998,38.0862829975,-42.669969274998,38.0862829975,-42.669969274998
266,-14.132214599998,50.061151,-14.132214599998,50.061151,-14.132214599998,50.061151
267,12.504471833333,-40.7359809,12.504471833333,-40.7359809,12.504471833333,-40.7359809
268,-46.6594444,-173.115,-46.6594444,-173.115,-46.6594444,-173.115
269,36.408523109135,-146.8458305345,36.408523109135,-146.8458305345,36.408523109135,-146.8458305345
270,-64.933332999867,-63.665,-64.933332999867,-63.665,-64.933332999867,-63.665
271,37.4989176,-34.526576225,37.4989176,-34.526576225,37.4989176,-34.526576225
272,-33.408016,0.066667,-33.408016,0.066667,-33.408016,0.066667
273,-35.023515,117.8836115,-35.023515,117.8836115,-35.023515,117.8836115
274,-35.032205714214,117.91534468068,-35.032205714214,117.91534468068,-35.032205714214,117.91534468068
275,-54.442232237248,-36.190321035717,-54.442232237248,-36.190321035717,-54.442232237248,-36.190321035717
276,-56.936183569028,-28.014556388615,-56.936183569028,-28.014556388615,-56.936183569028,-28.014556388615
277,-27.111416997451,-109.37207851647,-27.111416997451,-109.37207851647,-27.111416997451,-109.37207851647
278,7.0700457,171.3033942,7.0700457,171.3033942,7.0700457,171.3033942
279,-56.93615297933,-28.014403465622,-56.93615297933,-28.014403465622,-56.93615297933,-28.014403465622
280,-54.421718035567,3.3906788054346,-54.421718035567,3.3906788054346,-54.421718035567,3.3906788054346
281,-35.668095580778,-32.62599366656,-35.668095580778,-32.62599366656,-35.668095580778,-32.62599366656
282,-24.336974,-128.3147973,-24.336974,-128.3147973,-24.336974,-128.3147973
283,-4.0006011651073,122.51003332769,-4.0006011651073,122.51003332769,-4.0006011651073,122.51003332769
284,-7.0494194886865,-21.076084209179,-7.0494194886865,-21.076084209179,-7.0494194886865,-21.076084209179
285,38.042750633033,-57.67041432881,38.042750633033,-57.67041432881,38.042750633033,-57.67041432881
286,-27.092377102614,-109.38093769869,-27.092377102614,-109.38093769869,-27.092377102614,-109.38093769869
287,-67.568503333333,-68.124265,-67.568503333333,-68.124265,-67.568503333333,-68.124265
288,37.520001681111,-14.944791852222,37.520001681111,-14.944791852222,37.520001681111,-14.944791852222
289,-77.8461737,166.6707932,-77.8461737,166.6707932,-77.8461737,166.6707932
290,38.9531209,-47.633139477,38.9531209,-47.633139477,38.9531209,-47.633139477
291,-4.0670831527789,122.40716848487,-4.0670831527789,122.40716848487,-4.0670831527789,122.40716848487
292,-35.026469,117.8838257,-35.026469,117.8838257,-35.026469,117.8838257
293,-67.567985,-68.122978333333,-67.567985,-68.122978333333,-67.567985,-68.122978333333
294,-77.8461786,166.6708044,-77.8461786,166.6708044,-77.8461786,166.6708044
295,-77.8462186,166.6716697,-77.8462186,166.6716697,-77.8462186,166.6716697
296,-14.891039010386,50.276139595549,-14.891039010386,50.276139595549,-14.891039010386,50.276139595549
297,-21.337293819374,-174.95219271271,-21.337293819374,-174.95219271271,-21.337293819374,-174.95219271271
298,-54.567879,158.915987,-54.567879,158.915987,-54.567879,158.915987
299,-54.421600243129,3.3908897514204,-54.421600243129,3.3908897514204,-54.421600243129,3.3908897514204
300,27.076292479169,142.2202502073,27.076292479169,142.2202502073,27.076292479169,142.2202502073
301,-27.139872,-109.411332,-27.139872,-109.411332,-27.139872,-109.411332
302,1.3358743,173.0159642,1.3358743,173.0159642,1.3358743,173.0159642
